AÑO,SEMESTRE,TRIMESTRE,DPTO,MUNICIPIO,ESPECIE,TIPO PRODUCTO,FUENTE,VOLUMEN M3
2012,I,II,Caldas,Viterbo,Cordia alliodora (R. & P.) Cham,Bloque,ICA,12
2012,I,II,Caldas,Viterbo,Cordia alliodora (R. & P.) Cham,Rolliza,ICA,15
2012,I,II,Cauca,Cajibío,Pinus patula,Bloque,ICA,45
2012,I,II,Cauca,Cajibío,Pinus  tecunumanii,Otros,ICA,20
2012,I,II,Cauca,Cajibío,Pinus  tecunumanii,Rolliza,ICA,10
2012,I,II,Cauca,Caloto,Pinus patula,Pulpa,ICA,80
2012,I,II,Cauca,Paispamba (Sotara),Eucalyptus globulus,Pulpa,ICA,22
2012,I,II,Cauca,Piendamó,Eucalyptus grandis,Pulpa,ICA,32
2012,I,II,Cauca,Popayán,Eucalyptus globulus,Pulpa,ICA,22
2012,I,II,Cauca,Popayán,Pinus oocarpa,Bloque,ICA,8
2012,I,II,Cauca,Suarez,Pinus oocarpa,Bloque,ICA,15
2012,I,II,Cauca,Suarez,Pinus oocarpa,Otros,ICA,19
2012,I,II,Cauca,Totoró,Eucalyptus grandis,Pulpa,ICA,76
2012,I,II,Cauca,Totoró,Pinus patula,Bloque,ICA,72
2012,I,II,Cauca,Totoró,Pinus patula,Otros,ICA,16
2012,I,II,Cauca,Totoró,Pinus patula,Rolliza,ICA,12
2012,I,II,Córdoba,Buenavista,Cedrela odorata L.,Bloque,ICA,317
2012,I,II,Córdoba,Buenavista,Pachira quinata (Jacq.) W.S. Alverson,Bloque,ICA,164
2012,I,II,Córdoba,Buenavista,Pachira quinata (Jacq.) W.S. Alverson,Otros,ICA,20
2012,I,II,Córdoba,Buenavista,Tabebuia rosea (bertold) D.C,Bloque,ICA,626
2012,I,II,Córdoba,Canalete,Cedrela odorata L.,Bloque,ICA,10
2012,I,II,Córdoba,Canalete,Tabebuia rosea (bertold) D.C,Bloque,ICA,125
2012,I,II,Córdoba,Canalete,Tectona grandis L. Fil,Bloque,ICA,18
2012,I,II,Córdoba,Canalete,Tectona grandis L. Fil,Otros,ICA,223
2012,I,II,Córdoba,Ciénaga de Oro,Acacia mangium,Otros,ICA,150
2012,I,II,Córdoba,Los Córdobas,Cedrela odorata L.,Bloque,ICA,978
2012,I,II,Córdoba,Los Córdobas,Samanea saman,Bloque,ICA,372
2012,I,II,Córdoba,Los Córdobas,Samanea saman,Otros,ICA,3
2012,I,II,Córdoba,Los Córdobas,Tabebuia rosea (bertold) D.C,Bloque,ICA,6692
2012,I,II,Córdoba,Los Córdobas,Tabebuia rosea (bertold) D.C,Otros,ICA,10
2012,I,II,Córdoba,Los Córdobas,Tectona grandis L. Fil,Bloque,ICA,64
2012,I,II,Córdoba,Los Córdobas,Tectona grandis L. Fil,Otros,ICA,8
2012,I,II,Córdoba,Montelibano,Tabebuia rosea (bertold) D.C,Bloque,ICA,56
2012,I,II,Córdoba,Montelibano,Tabebuia rosea (bertold) D.C,Otros,ICA,496
2012,I,II,Córdoba,Montería,Acacia mangium,Bloque,ICA,1025
2012,I,II,Córdoba,Montería,Acacia mangium,Otros,ICA,1485
2012,I,II,Córdoba,Montería,Acacia mangium,Rolliza,ICA,100
2012,I,II,Córdoba,Montería,Cedrela odorata L.,Bloque,ICA,388
2012,I,II,Córdoba,Montería,Tabebuia rosea (bertold) D.C,Bloque,ICA,3465
2012,I,II,Córdoba,Montería,Tabebuia rosea (bertold) D.C,Otros,ICA,50
2012,I,II,Córdoba,Montería,Tectona grandis L. Fil,Bloque,ICA,147
2012,I,II,Córdoba,Montería,Tectona grandis L. Fil,Otros,ICA,35
2012,I,II,Córdoba,Planeta Rica,Tabebuia rosea (bertold) D.C,Bloque,ICA,50
2012,I,II,Córdoba,Puerto Escondido,Cedrela odorata L.,Bloque,ICA,280
2012,I,II,Córdoba,Puerto Escondido,Pachira quinata (Jacq.) W.S. Alverson,Bloque,ICA,188
2012,I,II,Córdoba,Puerto Escondido,Pachira quinata (Jacq.) W.S. Alverson,Otros,ICA,16
2012,I,II,Córdoba,Puerto Escondido,Tabebuia rosea (bertold) D.C,Bloque,ICA,672
2012,I,II,Córdoba,Puerto Escondido,Tectona grandis L. Fil,Bloque,ICA,289
2012,I,II,Córdoba,Puerto Escondido,Tectona grandis L. Fil,Otros,ICA,15
2012,I,II,Córdoba,San Antero,Tectona grandis L. Fil,Otros,ICA,745
2012,I,II,Córdoba,San Carlos,Tabebuia rosea (bertold) D.C,Bloque,ICA,436
2012,I,II,Córdoba,Tierralta,Acacia mangium,Bloque,ICA,1377
2012,I,II,Córdoba,Tierralta,Acacia mangium,Otros,ICA,649
2012,I,II,Córdoba,Tierralta,Cedrela odorata L.,Bloque,ICA,193
2012,I,II,Córdoba,Tierralta,Cedrela odorata L.,Otros,ICA,192
2012,I,II,Córdoba,Tierralta,Jacaranda caucana,Bloque,ICA,30
2012,I,II,Córdoba,Tierralta,Jacaranda caucana,Otros,ICA,1863
2012,I,II,Córdoba,Tierralta,Jacaranda copaia,Bloque,ICA,191
2012,I,II,Córdoba,Tierralta,Jacaranda copaia,Otros,ICA,213
2012,I,II,Córdoba,Tierralta,Pachira quinata (Jacq.) W.S. Alverson,Bloque,ICA,28
2012,I,II,Córdoba,Tierralta,Pachira quinata (Jacq.) W.S. Alverson,Otros,ICA,180
2012,I,II,Córdoba,Tierralta,Schizolobium parahyba (Vell.) S. F. Blake,Bloque,ICA,22
2012,I,II,Córdoba,Tierralta,Schizolobium parahyba (Vell.) S. F. Blake,Otros,ICA,817
2012,I,II,Córdoba,Tierralta,Tabebuia rosea (bertold) D.C,Bloque,ICA,281
2012,I,II,Córdoba,Tierralta,Tabebuia rosea (bertold) D.C,Otros,ICA,606
2012,I,II,Córdoba,Tierralta,Tabebuia rosea (bertold) D.C,Rolliza,ICA,10
2012,I,II,Córdoba,Tierralta,Tectona grandis L. Fil,Bloque,ICA,77
2012,I,II,Córdoba,Tierralta,Tectona grandis L. Fil,Otros,ICA,88
2012,I,II,Córdoba,Valencia,Cedrela odorata L.,Bloque,ICA,72
2012,I,II,Córdoba,Valencia,Tabebuia rosea (bertold) D.C,Bloque,ICA,585
2012,I,II,Córdoba,Valencia,Tabebuia rosea (bertold) D.C,Otros,ICA,15
2012,I,II,Cundinamarca,Albán,Eucalyptus globulus,Tolete,ICA,220
2012,I,II,Cundinamarca,Anolaima,Eucalyptus grandis,Otros,ICA,6
2012,I,II,Cundinamarca,Anolaima,Fraxinus spp.,Otros,ICA,6
2012,I,II,Cundinamarca,Bogotá,Acacia melanoxylon,Bloque,ICA,17
2012,I,II,Cundinamarca,Bogotá,Pinus patula,Bloque,ICA,48
2012,I,II,Cundinamarca,Chía,Eucalyptus globulus,Otros,ICA,54
2012,I,II,Cundinamarca,Chía,Pinus patula,Otros,ICA,6
2012,I,II,Cundinamarca,Cota,Eucalyptus globulus,Bloque,ICA,146
2012,I,II,Cundinamarca,Cota,Pinus patula,Bloque,ICA,40
2012,I,II,Cundinamarca,Facatativá,Acacia sp.,Tolete,ICA,30
2012,I,II,Cundinamarca,Facatativá,Eucalyptus globulus,Bloque,ICA,81
2012,I,II,Cundinamarca,Facatativá,Pinus sp.,Bloque,ICA,88
2012,I,II,Cundinamarca,Gachetá,Eucalyptus globulus,Bloque,ICA,15
2012,I,II,Cundinamarca,La Calera,Pinus patula,Bloque,ICA,30
2012,I,II,Cundinamarca,Madrid,Eucalyptus globulus,Bloque,ICA,63
2012,I,II,Cundinamarca,Madrid,Pinus patula,Bloque,ICA,239
2012,I,II,Cundinamarca,Mosquera,Eucalyptus globulus,Bloque,ICA,115
2012,I,II,Cundinamarca,Mosquera,Salix humboldtiana,Tolete,ICA,4
2012,I,II,Cundinamarca,Mosquera,Sambucus nigra L.,Tolete,ICA,5
2012,I,II,Cundinamarca,Soacha,Eucalyptus globulus,Palanca de Mina,ICA,288
2012,I,II,Cundinamarca,Subachoque,Eucalyptus globulus,Cercos,ICA,12
2012,I,II,Cundinamarca,Subachoque,Pinus patula,Bloque,ICA,15
2012,I,II,Cundinamarca,Subachoque,Pinus patula,Limatón,ICA,48
2012,I,II,Cundinamarca,Tabio,Eucalyptus globulus,Bloque,ICA,168
2012,I,II,Cundinamarca,Tabio,Eucalyptus globulus,Otros,ICA,845
2012,I,II,Cundinamarca,Tabio,Eucalyptus grandis,Bloque,ICA,30
2012,I,II,Cundinamarca,Tabio,Eucalyptus grandis,Palanca de Mina,ICA,15
2012,I,II,Cundinamarca,Tabio,Pinus patula,Otros,ICA,102
2012,I,II,Cundinamarca,Tenjo,Eucalyptus globulus,Tolete,ICA,106
2012,I,II,Huila,Agrado,Anacardium excelsum,Bloque,ICA,5
2012,I,II,Huila,Agrado,Cedrela odorata L.,Bloque,ICA,3
2012,I,II,Huila,Agrado,Enterolobium cyclocarpum,Bloque,ICA,18
2012,I,II,Huila,Agrado,Erythrina fusca,Bloque,ICA,4
2012,I,II,Huila,Campoalegre,Anacardium excelsum,Bloque,ICA,34
2012,I,II,Huila,Garzón,Anacardium excelsum,Bloque,ICA,115
2012,I,II,Huila,Garzón,Anacardium excelsum,Otros,ICA,19
2012,I,II,Huila,Garzón,Anacardium excelsum,Tolete,ICA,1
2012,I,II,Huila,Garzón,Cassia grandis,Postes,ICA,1
2012,I,II,Huila,Garzón,Cassia grandis,Tolete,ICA,5
2012,I,II,Huila,Garzón,Cordia alliodora (R. & P.) Cham,Vara de Clavo,ICA,4
2012,I,II,Huila,Garzón,Erythrina fusca,Bloque,ICA,31
2012,I,II,Huila,Garzón,Erythrina fusca,Otros,ICA,9
2012,I,II,Huila,Garzón,Eucalyptus grandis,Postes,ICA,31
2012,I,II,Huila,Garzón,Eucalyptus grandis,Vara de Clavo,ICA,6
2012,I,II,Huila,Garzón,Guarea sp.,Postes,ICA,1
2012,I,II,Huila,Garzón,Guarea sp.,Tolete,ICA,17
2012,I,II,Huila,Garzón,Pseudosamanea guachapele (H.B.K),Otros,ICA,4
2012,I,II,Huila,Garzón,Pseudosamanea guachapele (H.B.K),Postes,ICA,1
2012,I,II,Huila,Gigante,Caesalpinea ferrea,Bloque,ICA,4
2012,I,II,Huila,Gigante,Eucalyptus grandis,Cercos,ICA,12
2012,I,II,Huila,Gigante,Eucalyptus grandis,Palanca de Mina,ICA,32
2012,I,II,Huila,Gigante,Eucalyptus grandis,Postes,ICA,2
2012,I,II,Huila,La Plata,Cupressus sempervirens,Bloque,ICA,4
2012,I,II,Huila,La Plata,Eucalyptus grandis,Bloque,ICA,2
2012,I,II,Huila,La Plata,Eucalyptus grandis,Cercos,ICA,15
2012,I,II,Huila,La Plata,Eucalyptus grandis,Postes,ICA,24
2012,I,II,Huila,La Plata,Pinus oocarpa,Bloque,ICA,19
2012,I,II,Huila,Palestina,Cordia alliodora (R. & P.) Cham,Bloque,ICA,14
2012,I,II,Huila,Pital,Anacardium excelsum,Bloque,ICA,5
2012,I,II,Huila,Pital,Guarea sp.,Cercos,ICA,1
2012,I,II,Huila,Pitalito,Cordia alliodora (R. & P.) Cham,Bloque,ICA,10
2012,I,II,Huila,Pitalito,Erythrina fusca,Bloque,ICA,15
2012,I,II,Huila,Tarqui,Cordia alliodora (R. & P.) Cham,Bloque,ICA,10
2012,I,II,Magdalena,Aracataca,Gmelina arborea,Bloque,ICA,513
2012,I,II,Magdalena,Sabanas De San Angel,Eucalyptus tereticornis,Bloque,ICA,154
2012,I,II,Magdalena,Sabanas De San Angel,Gmelina arborea,Bloque,ICA,20
2012,I,II,Magdalena,Sabanas De San Angel,Tabebuia rosea (bertold) D.C,Bloque,ICA,122
2012,I,II,Magdalena,Sabanas De San Angel,Tectona grandis L. Fil,Bloque,ICA,1188
2012,I,II,Magdalena,San Sebastián de Buenavista,Eucalyptus tereticornis,Bloque,ICA,883
2012,I,II,Magdalena,San Sebastián de Buenavista,Eucalyptus urophila,Bloque,ICA,111
2012,I,II,Magdalena,San Zenon,Eucalyptus tereticornis,Bloque,ICA,1223
2012,I,II,Magdalena,Santa Ana,Eucalyptus tereticornis,Bloque,ICA,357
2012,I,II,Magdalena,Santa Ana,Gmelina arborea,Bloque,ICA,300
2012,I,II,Meta,Cumaral,Citrus reticulata,Otros,ICA,96
2012,I,II,Meta,Cumaral,Citrus sinensis,Otros,ICA,96
2012,I,II,Meta,Puerto Gaitan,Acacia mangium,Otros,ICA,4
2012,I,II,Meta,Puerto Lopez,Pinus caribaea,Postes,ICA,6738
2012,I,II,Nariño,Córdoba,Pinus patula,Bloque,ICA,42
2012,I,II,Nariño,El Tambo,Pinus patula,Bloque,ICA,50
2012,I,II,Nariño,El Tambo,Pinus patula,Otros,ICA,50
2012,I,II,Nariño,Guachucal,Cupressus lusitanica Mill.,Otros,ICA,18
2012,I,II,Nariño,Guachucal,Pinus patula,Bloque,ICA,175
2012,I,II,Nariño,Guachucal,Pinus patula,Otros,ICA,17
2012,I,II,Nariño,Pasto,Eucalyptus globulus,Postes,ICA,12
2012,I,II,Nariño,Pasto,Eucalyptus globulus,Pulpa,ICA,20
2012,I,II,Norte De Santander,Cácota,Pinus patula,Bloque,ICA,179
2012,I,II,Norte De Santander,Cúcuta,Acacia mangium,Bloque,ICA,11
2012,I,II,Norte De Santander,Cúcuta,Acacia mangium,Otros,ICA,5
2012,I,II,Norte De Santander,Cúcuta,Acacia mangium,Palanca de Mina,ICA,31
2012,I,II,Norte De Santander,Cúcuta,Acacia mangium,Vara de Clavo,ICA,11
2012,I,II,Norte De Santander,Cúcuta,Cedrela odorata L.,Bloque,ICA,8
2012,I,II,Norte De Santander,Cúcuta,Cordia spp,Bloque,ICA,88
2012,I,II,Norte De Santander,Cúcuta,Cordia spp,Palanca de Mina,ICA,75
2012,I,II,Norte De Santander,Cúcuta,Cordia spp,Postes,ICA,10
2012,I,II,Norte De Santander,Cúcuta,Cordia spp,Vara de Clavo,ICA,83
2012,I,II,Norte De Santander,Cúcuta,Gmelina arborea,Bloque,ICA,50
2012,I,II,Norte De Santander,Cúcuta,Gmelina arborea,Palanca de Mina,ICA,93
2012,I,II,Norte De Santander,Cúcuta,Gmelina arborea,Vara de Clavo,ICA,84
2012,I,II,Norte De Santander,Cúcuta,Schizolobium parahyba (Vell.) S. F. Blake,Bloque,ICA,2
2012,I,II,Norte De Santander,Cúcuta,Schizolobium parahyba (Vell.) S. F. Blake,Otros,ICA,2
2012,I,II,Norte De Santander,Cúcuta,Tabebuia rosea (bertold) D.C,Bloque,ICA,10
2012,I,II,Norte De Santander,Cúcuta,Terminalia ivorensis,Bloque,ICA,16
2012,I,II,Norte De Santander,Cúcuta,Terminalia ivorensis,Palanca de Mina,ICA,59
2012,I,II,Norte De Santander,Cúcuta,Terminalia ivorensis,Vara de Clavo,ICA,53
2012,I,II,Norte De Santander,Labateca,Cedrela spp.,Bloque,ICA,11
2012,I,II,Norte De Santander,Labateca,Cordia alliodora (R. & P.) Cham,Bloque,ICA,19
2012,I,II,Norte De Santander,Labateca,Cordia spp,Bloque,ICA,4
2012,I,II,Norte De Santander,Labateca,Fraxinus spp.,Bloque,ICA,11
2012,I,II,Norte De Santander,Pamplona,Cupressus lusitanica Mill.,Bloque,ICA,13
2012,I,II,Norte De Santander,Pamplona,Cupressus lusitanica Mill.,Palanca de Mina,ICA,10
2012,I,II,Norte De Santander,Pamplona,Eucalyptus grandis,Palanca de Mina,ICA,22
2012,I,II,Norte De Santander,Pamplona,Eucalyptus grandis,Postes,ICA,10
2012,I,II,Norte De Santander,Pamplona,Pinus patula,Bloque,ICA,498
2012,I,II,Norte De Santander,Pamplona,Pinus patula,Palanca de Mina,ICA,218
2012,I,II,Norte De Santander,Salazar,Cedrela odorata L.,Bloque,ICA,4
2012,I,II,Norte De Santander,Salazar,Cordia alliodora (R. & P.) Cham,Bloque,ICA,24
2012,I,II,Norte De Santander,Salazar,Pinus patula,Bloque,ICA,4
2012,I,II,Norte De Santander,Sardinata,Cordia alliodora (R. & P.) Cham,Bloque,ICA,16
2012,I,II,Norte De Santander,Sardinata,Tabebuia chrysantha,Bloque,ICA,5
2012,I,II,Norte De Santander,Tibú,Cedrela odorata L.,Bloque,ICA,30
2012,I,II,Norte De Santander,Tibú,Cordia spp,Bloque,ICA,24
2012,I,II,Norte De Santander,Toledo,Cedrela odorata L.,Bloque,ICA,45
2012,I,II,Norte De Santander,Toledo,Tabebuia rosea (bertold) D.C,Bloque,ICA,34
2012,I,II,Quindío,Armenia,Cordia alliodora (R. & P.) Cham,Bloque,ICA,57
2012,I,II,Quindío,Armenia,Cordia spp,Bloque,ICA,61
2012,I,II,Quindío,Armenia,Eucalyptus grandis,Bloque,ICA,4
2012,I,II,Quindío,Armenia,Eucalyptus grandis,Otros,ICA,4
2012,I,II,Quindío,Calarcá,Cordia spp,Bloque,ICA,14
2012,I,II,Quindío,Calarcá,Cupressus lusitanica Mill.,Bloque,ICA,8
2012,I,II,Quindío,Calarcá,Eucalyptus grandis,Bloque,ICA,13
2012,I,II,Quindío,Circasia,Cordia spp,Bloque,ICA,9
2012,I,II,Quindío,Circasia,Cupressus lusitanica Mill.,Bloque,ICA,35
2012,I,II,Quindío,Circasia,Eucalyptus grandis,Bloque,ICA,43
2012,I,II,Quindío,Circasia,Pinus patula,Bloque,ICA,168
2012,I,II,Quindío,Circasia,Pinus patula,Otros,ICA,714
2012,I,II,Quindío,Circasia,Tabebuia chrysantha,Otros,ICA,61
2012,I,II,Quindío,Filandia,Cupressus lusitanica Mill.,Bloque,ICA,15
2012,I,II,Quindío,Filandia,Eucalyptus grandis,Bloque,ICA,498
2012,I,II,Quindío,Filandia,Eucalyptus grandis,Otros,ICA,50
2012,I,II,Quindío,Génova,Cordia alliodora (R. & P.) Cham,Bloque,ICA,50
2012,I,II,Quindío,Génova,Cordia alliodora (R. & P.) Cham,Otros,ICA,22
2012,I,II,Quindío,Génova,Cupressus lusitanica Mill.,Tabla,ICA,75
2012,I,II,Quindío,Génova,Eucalyptus grandis,Bloque,ICA,124
2012,I,II,Quindío,Génova,Eucalyptus grandis,Otros,ICA,8809
2012,I,II,Quindío,Génova,Eucalyptus grandis,Tabla,ICA,94
2012,I,II,Quindío,La Tebaida,Cedrela spp.,Bloque,ICA,3
2012,I,II,Quindío,La Tebaida,Cordia spp,Bloque,ICA,33
2012,I,II,Quindío,La Tebaida,Eucalyptus grandis,Bloque,ICA,12
2012,I,II,Quindío,Montenegro,Eucalyptus grandis,Otros,ICA,155
2012,I,II,Quindío,Pijao,Cordia alliodora (R. & P.) Cham,Bloque,ICA,18
2012,I,II,Quindío,Pijao,Cordia alliodora (R. & P.) Cham,Otros,ICA,5
2012,I,II,Quindío,Pijao,Cupressus lusitanica Mill.,Bloque,ICA,5
2012,I,II,Quindío,Pijao,Cupressus lusitanica Mill.,Otros,ICA,4
2012,I,II,Quindío,Pijao,Eucalyptus grandis,Bloque,ICA,8
2012,I,II,Quindío,Pijao,Eucalyptus grandis,Otros,ICA,8
2012,I,II,Quindío,Quimbaya,Cedrela spp.,Bloque,ICA,1
2012,I,II,Quindío,Quimbaya,Cedrela spp.,Otros,ICA,0
2012,I,II,Quindío,Quimbaya,Cordia alliodora (R. & P.) Cham,Bloque,ICA,266
2012,I,II,Quindío,Quimbaya,Cordia alliodora (R. & P.) Cham,Otros,ICA,70
2012,I,II,Quindío,Quimbaya,Cordia alliodora (R. & P.) Cham,Pilotes,ICA,15
2012,I,II,Quindío,Quimbaya,Cordia alliodora (R. & P.) Cham,Tabla,ICA,15
2012,I,II,Quindío,Quimbaya,Cordia spp,Otros,ICA,2
2012,I,II,Quindío,Quimbaya,Eucalyptus grandis,Bloque,ICA,269
2012,I,II,Quindío,Quimbaya,Eucalyptus grandis,Otros,ICA,5
2012,I,II,Quindío,Quimbaya,Fraxinus spp.,Otros,ICA,1
2012,I,II,Quindío,Salento,Eucalyptus grandis,Bloque,ICA,139
2012,I,II,Quindío,Salento,Eucalyptus grandis,Otros,ICA,2940
2012,I,II,Quindío,Salento,Fraxinus spp.,Bloque,ICA,30
2012,I,II,Quindío,Salento,Fraxinus spp.,Otros,ICA,3
2012,I,II,Risaralda,Apía,Eucalyptus grandis,Bloque,ICA,12
2012,I,II,Risaralda,Apía,Eucalyptus grandis,Palanca de Mina,ICA,44
2012,I,II,Risaralda,Balboa,Cordia alliodora (R. & P.) Cham,Bloque,ICA,8
2012,I,II,Risaralda,Dosquebradas,Eucalyptus grandis,Bloque,ICA,4
2012,I,II,Risaralda,Guática,Eucalyptus grandis,Palanca de Mina,ICA,62
2012,I,II,Risaralda,La Virginia,Cedrela spp.,Bloque,ICA,7
2012,I,II,Risaralda,Mistrató,Eucalyptus grandis,Palanca de Mina,ICA,44
2012,I,II,Risaralda,Pereira,Cedrela odorata L.,Otros,ICA,5
2012,I,II,Risaralda,Pereira,Cordia alliodora (R. & P.) Cham,Bloque,ICA,8
2012,I,II,Risaralda,Pereira,Cordia alliodora (R. & P.) Cham,Otros,ICA,5
2012,I,II,Risaralda,Pereira,Eucalyptus grandis,Bloque,ICA,1
2012,I,II,Risaralda,Pereira,Eucalyptus grandis,Postes,ICA,2
2012,I,II,Risaralda,Pereira,Eucalyptus spp,Postes,ICA,5
2012,I,II,Risaralda,Pueblo Rico,Eucalyptus spp,Postes,ICA,16
2012,I,II,Risaralda,Quinchía,Cordia alliodora (R. & P.) Cham,Bloque,ICA,18
2012,I,II,Risaralda,Quinchía,Cordia alliodora (R. & P.) Cham,Otros,ICA,4
2012,I,II,Risaralda,Quinchía,Cordia alliodora (R. & P.) Cham,Palanca de Mina,ICA,10
2012,I,II,Risaralda,Santuario,Cordia alliodora (R. & P.) Cham,Bloque,ICA,2
2012,I,II,Santander,Aratoca,Cupressus lusitanica Mill.,Bloque,ICA,39
2012,I,II,Santander,Aratoca,Cupressus lusitanica Mill.,Otros,ICA,152
2012,I,II,Santander,Betulia,Ceiba pentandra,Bloque,ICA,10
2012,I,II,Santander,Betulia,Cordia spp,Bloque,ICA,10
2012,I,II,Santander,Betulia,Schizolobium parahyba (Vell.) S. F. Blake,Bloque,ICA,15
2012,I,II,Santander,Cerrito,Pinus patula,Bloque,ICA,183
2012,I,II,Santander,Curití,Cupressus lusitanica Mill.,Bloque,ICA,7
2012,I,II,Santander,Curití,Cupressus lusitanica Mill.,Vara de Clavo,ICA,65
2012,I,II,Santander,Curití,Pinus oocarpa,Otros,ICA,40
2012,I,II,Santander,Curití,Pinus patula,Bloque,ICA,38
2012,I,II,Santander,Curití,Pinus patula,Otros,ICA,193
2012,I,II,Santander,Curití,Pinus patula,Vara de Clavo,ICA,317
2012,I,II,Santander,El Carmen,Cordia spp,Bloque,ICA,15
2012,I,II,Santander,Landázuri,Ficus spp.,Bloque,ICA,19
2012,I,II,Santander,Landázuri,Tabebuia rosea (bertold) D.C,Bloque,ICA,10
2012,I,II,Santander,Lebrija,Pinus oocarpa,Bloque,ICA,15
2012,I,II,Santander,Lebrija,Pinus oocarpa,Otros,ICA,15
2012,I,II,Santander,Lebrija,Pinus oocarpa,Postes,ICA,12
2012,I,II,Santander,Lebrija,Pinus oocarpa,Vara de Clavo,ICA,45
2012,I,II,Santander,Macaravita,Eucalyptus spp,Bloque,ICA,24
2012,I,II,Santander,Macaravita,Pinus patula,Bloque,ICA,68
2012,I,II,Santander,Piedecuesta,Pinus patula,Bloque,ICA,98
2012,I,II,Santander,Puente Nacional,Cupressus lusitanica Mill.,Bloque,ICA,77
2012,I,II,Santander,Rionegro,Pinus patula,Otros,ICA,5
2012,I,II,Santander,San Gil,Pinus oocarpa,Otros,ICA,40
2012,I,II,Santander,San Gil,Pinus patula,Bloque,ICA,38
2012,I,II,Santander,San Vicente de Chucurí,Cedrela odorata L.,Bloque,ICA,14
2012,I,II,Santander,San Vicente de Chucurí,Cordia alliodora (R. & P.) Cham,Bloque,ICA,15
2012,I,II,Santander,San Vicente de Chucurí,Cordia spp,Bloque,ICA,9
2012,I,II,Santander,San Vicente de Chucurí,Pseudosamanea guachapele (H.B.K),Bloque,ICA,5
2012,I,II,Santander,San Vicente de Chucurí,Schizolobium parahyba (Vell.) S. F. Blake,Bloque,ICA,9
2012,I,II,Santander,Santa Bárbara,Pinus patula,Bloque,ICA,16
2012,I,II,Santander,Simacota,Cedrela odorata L.,Bloque,ICA,12
2012,I,II,Santander,Surata,Cupressus lusitanica Mill.,Bloque,ICA,30
2012,I,II,Santander,Tona,Cedrela odorata L.,Otros,ICA,5
2012,I,II,Santander,Tona,Cupressus lusitanica Mill.,Bloque,ICA,16
2012,I,II,Santander,Tona,Eucalyptus spp,Otros,ICA,14
2012,I,II,Sucre,Caimito,Tabebuia rosea (bertold) D.C,Bloque,ICA,52
2012,I,II,Sucre,Palmito,Tabebuia rosea (bertold) D.C,Bloque,ICA,350
2012,I,II,Sucre,Palmito,Tabebuia rosea (bertold) D.C,Otros,ICA,36
2012,I,II,Sucre,San Onofre,Tabebuia rosea (bertold) D.C,Otros,ICA,2
2012,I,II,Sucre,Tolú,Tabebuia rosea (bertold) D.C,Bloque,ICA,58
2012,I,II,Sucre,Tolú,Tabebuia rosea (bertold) D.C,Otros,ICA,10
2012,I,II,Sucre,Tolú Viejo,Tectona grandis L. Fil,Bloque,ICA,235
2012,I,II,Sucre,Tolú Viejo,Tectona grandis L. Fil,Otros,ICA,1645
2012,I,II,Tolima,Alpujarra,Cedrela odorata L.,Bloque,ICA,42
2012,I,II,Tolima,Carmen de Apicalá,Tectona grandis L. Fil,Bloque,ICA,15
2012,I,II,Tolima,Espinal,Tectona grandis L. Fil,Bloque,ICA,20
2012,I,II,Tolima,Líbano,Cordia alliodora (R. & P.) Cham,Bloque,ICA,10
2012,I,II,Valle Del Cauca,Argelia,Cordia alliodora (R. & P.) Cham,Postes,ICA,51
2012,I,II,Valle Del Cauca,Argelia,Cupressus lusitanica Mill.,Bloque,ICA,24
2012,I,II,Valle Del Cauca,Argelia,Eucalyptus grandis,Bloque,ICA,76
2012,I,II,Valle Del Cauca,Argelia,Eucalyptus grandis,Postes,ICA,12
2012,I,II,Valle Del Cauca,Argelia,Pinus patula,Bloque,ICA,29
2012,I,II,Valle Del Cauca,Caicedonia,Eucalyptus grandis,Postes,ICA,2
2012,I,II,Valle Del Cauca,Dagua,Pinus  tecunumanii,Postes,ICA,260
2012,I,II,Valle Del Cauca,El Águila,Cupressus lusitanica Mill.,Postes,ICA,4
2012,I,II,Valle Del Cauca,El Águila,Eucalyptus grandis,Postes,ICA,9
2012,I,II,Valle Del Cauca,El Águila,Pinus oocarpa,Postes,ICA,3
2012,I,II,Valle Del Cauca,El Cairo,Pinus patula,Bloque,ICA,99
2012,I,II,Valle Del Cauca,El Cairo,Pinus patula,Otros,ICA,105
2012,I,II,Valle Del Cauca,El Cerrito,Cupressus lusitanica Mill.,Bloque,ICA,28
2012,I,II,Valle Del Cauca,El Cerrito,Cupressus lusitanica Mill.,Otros,ICA,12
2012,I,II,Valle Del Cauca,El Cerrito,Eucalyptus grandis,Postes,ICA,72
2012,I,II,Valle Del Cauca,Ginebra,Eucalyptus grandis,Postes,ICA,91
2012,I,II,Valle Del Cauca,La Cumbre,Cupressus lusitanica Mill.,Bloque,ICA,63
2012,I,II,Valle Del Cauca,La Cumbre,Pinus oocarpa,Bloque,ICA,718
2012,I,II,Valle Del Cauca,La Cumbre,Pinus oocarpa,Otros,ICA,28
2012,I,II,Valle Del Cauca,La Cumbre,Pinus oocarpa,Postes,ICA,348
2012,I,II,Valle Del Cauca,Palmira,Cupressus lusitanica Mill.,Tabla,ICA,125
2012,I,II,Valle Del Cauca,Palmira,Pinus oocarpa,Bloque,ICA,20
2012,I,II,Valle Del Cauca,Restrepo,Eucalyptus grandis,Postes,ICA,2624
